@RELATION modelSVM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {horn,motorbike,traffic,silent}

@DATA
0.019994,0.069104,2.804959,0.099329,0.162255,0.134021,0.020665,0.022724,-29.849116,-1.367523,-1.053896,0.742070,0.916484,0.780885,0.273589,-0.096393,-0.100411,0.323101,0.709809,0.929829,0.599877,0.001613,0.000309,0.009318,0.000254,0.000923,0.050918,0.000186,0.000700,0.002153,0.000563,0.121327,0.000532,0.037795,0.010482,0.024482,0.226929,0.033796,0.045486,0.099031,0.016086,0.017106,1.242207,0.294809,0.347859,0.311491,0.286103,0.279212,0.266838,0.249919,0.234964,0.248332,0.254428,0.280206,0.241718,0.001710,0.000335,0.007721,0.000257,0.000813,0.026954,0.000232,0.000744,0.002042,0.000537,0.036696,0.000755,0.006476,traffic
0.019994,0.069104,2.804959,0.099329,0.162255,0.134021,0.020665,0.022724,-29.849116,-1.367523,-1.053896,0.742070,0.916484,0.780885,0.273589,-0.096393,-0.100411,0.323101,0.709809,0.929829,0.599877,0.001613,0.000309,0.009318,0.000254,0.000923,0.050918,0.000186,0.000700,0.002153,0.000563,0.121327,0.000532,0.037795,0.010482,0.024482,0.226929,0.033796,0.045486,0.099031,0.016086,0.017106,1.242207,0.294809,0.347859,0.311491,0.286103,0.279212,0.266838,0.249919,0.234964,0.248332,0.254428,0.280206,0.241718,0.001710,0.000335,0.007721,0.000257,0.000813,0.026954,0.000232,0.000744,0.002042,0.000537,0.036696,0.000755,0.006476,traffic
0.017014,0.019609,2.832520,0.112379,0.190031,0.121206,0.058062,0.023555,-31.063691,-1.488713,-1.473340,0.939736,1.059638,1.064300,0.507919,0.119648,-0.004997,0.301538,0.733688,0.945274,0.594137,0.002300,0.000559,0.004763,0.000322,0.001938,0.014469,0.000173,0.001698,0.003663,0.001199,0.173903,0.000966,0.048026,0.009188,0.016107,0.242886,0.035496,0.038711,0.080988,0.051720,0.013742,1.062139,0.337271,0.293203,0.294760,0.258819,0.242160,0.237315,0.228289,0.235687,0.230330,0.224664,0.230288,0.227996,0.002240,0.000628,0.004324,0.000360,0.002043,0.013045,0.000188,0.001754,0.003334,0.001254,0.025692,0.001076,0.006604,traffic
0.017014,0.019609,2.832520,0.112379,0.190031,0.121206,0.058062,0.023555,-31.063691,-1.488713,-1.473340,0.939736,1.059638,1.064300,0.507919,0.119648,-0.004997,0.301538,0.733688,0.945274,0.594137,0.002300,0.000559,0.004763,0.000322,0.001938,0.014469,0.000173,0.001698,0.003663,0.001199,0.173903,0.000966,0.048026,0.009188,0.016107,0.242886,0.035496,0.038711,0.080988,0.051720,0.013742,1.062139,0.337271,0.293203,0.294760,0.258819,0.242160,0.237315,0.228289,0.235687,0.230330,0.224664,0.230288,0.227996,0.002240,0.000628,0.004324,0.000360,0.002043,0.013045,0.000188,0.001754,0.003334,0.001254,0.025692,0.001076,0.006604,traffic
0.018151,0.016134,2.805643,0.119945,0.195898,0.129020,0.024250,0.022471,-31.393649,-0.800389,-1.204203,0.497806,1.066889,1.065564,0.500850,0.147274,0.027054,0.204630,0.604041,0.882126,0.659460,0.001822,0.000230,0.012091,0.000187,0.000839,0.046585,0.000146,0.000535,0.003136,0.000348,0.142899,0.000302,0.042335,0.009409,0.009075,0.190691,0.032953,0.035384,0.082915,0.015139,0.010708,0.749225,0.410670,0.324390,0.283517,0.276692,0.273974,0.264925,0.253073,0.260570,0.249465,0.236765,0.250432,0.251714,0.001785,0.000224,0.010594,0.000191,0.000803,0.025157,0.000161,0.000538,0.003080,0.000331,0.044827,0.000297,0.009051,traffic
0.018151,0.016134,2.805643,0.119945,0.195898,0.129020,0.024250,0.022471,-31.393649,-0.800389,-1.204203,0.497806,1.066889,1.065564,0.500850,0.147274,0.027054,0.204630,0.604041,0.882126,0.659460,0.001822,0.000230,0.012091,0.000187,0.000839,0.046585,0.000146,0.000535,0.003136,0.000348,0.142899,0.000302,0.042335,0.009409,0.009075,0.190691,0.032953,0.035384,0.082915,0.015139,0.010708,0.749225,0.410670,0.324390,0.283517,0.276692,0.273974,0.264925,0.253073,0.260570,0.249465,0.236765,0.250432,0.251714,0.001785,0.000224,0.010594,0.000191,0.000803,0.025157,0.000161,0.000538,0.003080,0.000331,0.044827,0.000297,0.009051,traffic
0.065362,0.040288,3.051190,0.132948,0.159739,0.689024,0.016090,0.107273,-29.202545,-2.782391,-1.398937,0.431805,1.005104,1.018258,0.451162,-0.037839,-0.034275,0.235078,0.789962,0.931390,0.530579,0.009395,0.002958,0.012351,0.004249,0.004778,0.018968,0.001784,0.003718,0.008982,0.003090,0.102852,0.004182,0.028548,0.017367,0.017316,0.157448,0.025032,0.030909,0.180914,0.019897,0.025163,1.592165,0.433394,0.353928,0.292813,0.294027,0.319986,0.304298,0.264052,0.254065,0.281612,0.302808,0.282177,0.284324,0.006101,0.002526,0.007279,0.003366,0.003616,0.011053,0.001661,0.003190,0.005770,0.002329,0.030138,0.003425,0.007742,traffic
0.065362,0.040288,3.051190,0.132948,0.159739,0.689024,0.016090,0.107273,-29.202545,-2.782391,-1.398937,0.431805,1.005104,1.018258,0.451162,-0.037839,-0.034275,0.235078,0.789962,0.931390,0.530579,0.009395,0.002958,0.012351,0.004249,0.004778,0.018968,0.001784,0.003718,0.008982,0.003090,0.102852,0.004182,0.028548,0.017367,0.017316,0.157448,0.025032,0.030909,0.180914,0.019897,0.025163,1.592165,0.433394,0.353928,0.292813,0.294027,0.319986,0.304298,0.264052,0.254065,0.281612,0.302808,0.282177,0.284324,0.006101,0.002526,0.007279,0.003366,0.003616,0.011053,0.001661,0.003190,0.005770,0.002329,0.030138,0.003425,0.007742,traffic
0.086172,0.019832,3.084738,0.154031,0.170814,0.833367,0.010134,0.133184,-28.876667,-2.910893,-1.556505,0.664038,1.164317,1.005075,0.459474,-0.011528,-0.016214,0.268386,0.790789,0.897830,0.578955,0.009825,0.003719,0.013583,0.002591,0.007159,0.022376,0.001359,0.006215,0.010466,0.004734,0.089833,0.004151,0.024838,0.016987,0.005682,0.114358,0.018107,0.022745,0.166736,0.006328,0.024182,0.529794,0.281827,0.309684,0.292698,0.306710,0.286117,0.288761,0.265332,0.282402,0.275135,0.270555,0.283391,0.278619,0.006635,0.002831,0.007995,0.002133,0.005155,0.012066,0.001210,0.004952,0.006108,0.003635,0.030409,0.003109,0.007443,traffic
0.086172,0.019832,3.084738,0.154031,0.170814,0.833367,0.010134,0.133184,-28.876667,-2.910893,-1.556505,0.664038,1.164317,1.005075,0.459474,-0.011528,-0.016214,0.268386,0.790789,0.897830,0.578955,0.009825,0.003719,0.013583,0.002591,0.007159,0.022376,0.001359,0.006215,0.010466,0.004734,0.089833,0.004151,0.024838,0.016987,0.005682,0.114358,0.018107,0.022745,0.166736,0.006328,0.024182,0.529794,0.281827,0.309684,0.292698,0.306710,0.286117,0.288761,0.265332,0.282402,0.275135,0.270555,0.283391,0.278619,0.006635,0.002831,0.007995,0.002133,0.005155,0.012066,0.001210,0.004952,0.006108,0.003635,0.030409,0.003109,0.007443,traffic
0.054229,0.021375,2.969141,0.129399,0.170937,0.477038,0.014960,0.081664,-28.762819,-2.374133,-1.590728,0.405771,1.034762,1.074939,0.470680,-0.039315,-0.123095,0.260323,0.783280,0.992855,0.592032,0.007232,0.001687,0.015011,0.001428,0.004603,0.029193,0.000986,0.004214,0.012798,0.002603,0.104324,0.002916,0.029773,0.015447,0.008076,0.166800,0.022807,0.029070,0.151823,0.009448,0.024704,0.508024,0.299074,0.320334,0.297123,0.296883,0.299115,0.304084,0.282422,0.286921,0.280894,0.272943,0.282918,0.277003,0.005404,0.001470,0.010297,0.001362,0.003634,0.016819,0.000876,0.003105,0.009508,0.002174,0.032351,0.002697,0.007333,traffic
0.054229,0.021375,2.969141,0.129399,0.170937,0.477038,0.014960,0.081664,-28.762819,-2.374133,-1.590728,0.405771,1.034762,1.074939,0.470680,-0.039315,-0.123095,0.260323,0.783280,0.992855,0.592032,0.007232,0.001687,0.015011,0.001428,0.004603,0.029193,0.000986,0.004214,0.012798,0.002603,0.104324,0.002916,0.029773,0.015447,0.008076,0.166800,0.022807,0.029070,0.151823,0.009448,0.024704,0.508024,0.299074,0.320334,0.297123,0.296883,0.299115,0.304084,0.282422,0.286921,0.280894,0.272943,0.282918,0.277003,0.005404,0.001470,0.010297,0.001362,0.003634,0.016819,0.000876,0.003105,0.009508,0.002174,0.032351,0.002697,0.007333,traffic
0.068507,0.027717,3.057906,0.137492,0.166066,0.659737,0.010896,0.108171,-28.444009,-2.800605,-1.659690,0.543937,1.104045,0.905590,0.568628,-0.027658,-0.218631,0.292990,0.675013,0.901150,0.580487,0.007731,0.001950,0.014845,0.002036,0.005963,0.034425,0.001285,0.009570,0.014078,0.007285,0.076974,0.002889,0.023549,0.015503,0.007649,0.132048,0.021356,0.027181,0.167100,0.006411,0.024571,0.681538,0.291003,0.315264,0.294450,0.291280,0.290212,0.284477,0.270337,0.277048,0.280345,0.273646,0.282747,0.277503,0.005627,0.001551,0.008886,0.001794,0.004359,0.017144,0.001195,0.007097,0.008580,0.005925,0.028587,0.002167,0.005894,traffic
0.068507,0.027717,3.057906,0.137492,0.166066,0.659737,0.010896,0.108171,-28.444009,-2.800605,-1.659690,0.543937,1.104045,0.905590,0.568628,-0.027658,-0.218631,0.292990,0.675013,0.901150,0.580487,0.007731,0.001950,0.014845,0.002036,0.005963,0.034425,0.001285,0.009570,0.014078,0.007285,0.076974,0.002889,0.023549,0.015503,0.007649,0.132048,0.021356,0.027181,0.167100,0.006411,0.024571,0.681538,0.291003,0.315264,0.294450,0.291280,0.290212,0.284477,0.270337,0.277048,0.280345,0.273646,0.282747,0.277503,0.005627,0.001551,0.008886,0.001794,0.004359,0.017144,0.001195,0.007097,0.008580,0.005925,0.028587,0.002167,0.005894,traffic
0.039752,0.018934,2.919868,0.119326,0.171709,0.292930,0.014586,0.055737,-29.182466,-1.996608,-1.598785,0.468615,1.056408,1.194265,0.540401,-0.093010,-0.113100,0.222818,0.691507,0.934330,0.647212,0.007107,0.001143,0.013406,0.000839,0.002655,0.042589,0.000430,0.002507,0.015225,0.004040,0.102730,0.001464,0.031859,0.011686,0.006390,0.163758,0.024341,0.032811,0.100412,0.008681,0.017234,0.442971,0.280976,0.317018,0.299294,0.290266,0.293069,0.289731,0.282753,0.277650,0.275878,0.271779,0.269061,0.275997,0.005563,0.001013,0.008811,0.000776,0.002129,0.021499,0.000406,0.001910,0.009767,0.003129,0.035702,0.001288,0.006966,traffic
0.039752,0.018934,2.919868,0.119326,0.171709,0.292930,0.014586,0.055737,-29.182466,-1.996608,-1.598785,0.468615,1.056408,1.194265,0.540401,-0.093010,-0.113100,0.222818,0.691507,0.934330,0.647212,0.007107,0.001143,0.013406,0.000839,0.002655,0.042589,0.000430,0.002507,0.015225,0.004040,0.102730,0.001464,0.031859,0.011686,0.006390,0.163758,0.024341,0.032811,0.100412,0.008681,0.017234,0.442971,0.280976,0.317018,0.299294,0.290266,0.293069,0.289731,0.282753,0.277650,0.275878,0.271779,0.269061,0.275997,0.005563,0.001013,0.008811,0.000776,0.002129,0.021499,0.000406,0.001910,0.009767,0.003129,0.035702,0.001288,0.006966,traffic
0.048335,0.027893,2.996342,0.125002,0.168979,0.353670,0.011080,0.068466,-29.087438,-2.144118,-1.929085,0.269378,1.023278,1.159984,0.492015,-0.198353,-0.040818,0.147160,0.749027,0.973167,0.656325,0.011980,0.001830,0.015774,0.001223,0.004470,0.039716,0.000472,0.002368,0.014248,0.002636,0.093157,0.002243,0.029664,0.014339,0.012366,0.151978,0.023329,0.030176,0.126487,0.006980,0.023855,0.817034,0.324735,0.355261,0.310502,0.301768,0.304178,0.294512,0.280851,0.297221,0.272069,0.279453,0.282453,0.276716,0.010007,0.001748,0.010446,0.001218,0.004011,0.021364,0.000424,0.002047,0.011660,0.002291,0.033101,0.001917,0.006823,traffic
0.048335,0.027893,2.996342,0.125002,0.168979,0.353670,0.011080,0.068466,-29.087438,-2.144118,-1.929085,0.269378,1.023278,1.159984,0.492015,-0.198353,-0.040818,0.147160,0.749027,0.973167,0.656325,0.011980,0.001830,0.015774,0.001223,0.004470,0.039716,0.000472,0.002368,0.014248,0.002636,0.093157,0.002243,0.029664,0.014339,0.012366,0.151978,0.023329,0.030176,0.126487,0.006980,0.023855,0.817034,0.324735,0.355261,0.310502,0.301768,0.304178,0.294512,0.280851,0.297221,0.272069,0.279453,0.282453,0.276716,0.010007,0.001748,0.010446,0.001218,0.004011,0.021364,0.000424,0.002047,0.011660,0.002291,0.033101,0.001917,0.006823,traffic
0.045540,0.047236,2.925675,0.129003,0.174537,0.406354,0.016615,0.067479,-28.631785,-2.435495,-1.303209,0.639653,1.156964,1.332976,0.540500,-0.044795,-0.153281,0.229794,0.876979,0.961961,0.535570,0.004976,0.001862,0.006877,0.001253,0.004131,0.031685,0.000974,0.002450,0.008533,0.002106,0.131535,0.002505,0.037028,0.015944,0.021158,0.181225,0.024650,0.031543,0.160297,0.013544,0.025982,0.929352,0.332767,0.335339,0.289665,0.310556,0.305673,0.300429,0.265460,0.279479,0.275411,0.280725,0.281732,0.299680,0.003949,0.001765,0.005145,0.001241,0.003345,0.018821,0.001094,0.002141,0.006648,0.001928,0.040194,0.002208,0.009565,traffic
0.045540,0.047236,2.925675,0.129003,0.174537,0.406354,0.016615,0.067479,-28.631785,-2.435495,-1.303209,0.639653,1.156964,1.332976,0.540500,-0.044795,-0.153281,0.229794,0.876979,0.961961,0.535570,0.004976,0.001862,0.006877,0.001253,0.004131,0.031685,0.000974,0.002450,0.008533,0.002106,0.131535,0.002505,0.037028,0.015944,0.021158,0.181225,0.024650,0.031543,0.160297,0.013544,0.025982,0.929352,0.332767,0.335339,0.289665,0.310556,0.305673,0.300429,0.265460,0.279479,0.275411,0.280725,0.281732,0.299680,0.003949,0.001765,0.005145,0.001241,0.003345,0.018821,0.001094,0.002141,0.006648,0.001928,0.040194,0.002208,0.009565,traffic
0.048813,0.039333,2.951500,0.125095,0.170450,0.453155,0.016093,0.078402,-28.110266,-2.476010,-1.479455,0.392509,1.200289,1.215053,0.670471,0.000612,-0.103553,0.220082,0.880840,0.987262,0.582711,0.006224,0.001611,0.010542,0.001054,0.005839,0.029649,0.000858,0.002913,0.011589,0.002605,0.119190,0.002650,0.033976,0.015032,0.015207,0.161608,0.023975,0.031717,0.149628,0.009882,0.026637,0.551612,0.297492,0.339052,0.298423,0.299988,0.296173,0.299612,0.274774,0.283836,0.274557,0.276154,0.281243,0.285935,0.004905,0.001470,0.007898,0.000962,0.004292,0.017325,0.000897,0.002609,0.009462,0.002101,0.038998,0.002323,0.009077,traffic
0.048813,0.039333,2.951500,0.125095,0.170450,0.453155,0.016093,0.078402,-28.110266,-2.476010,-1.479455,0.392509,1.200289,1.215053,0.670471,0.000612,-0.103553,0.220082,0.880840,0.987262,0.582711,0.006224,0.001611,0.010542,0.001054,0.005839,0.029649,0.000858,0.002913,0.011589,0.002605,0.119190,0.002650,0.033976,0.015032,0.015207,0.161608,0.023975,0.031717,0.149628,0.009882,0.026637,0.551612,0.297492,0.339052,0.298423,0.299988,0.296173,0.299612,0.274774,0.283836,0.274557,0.276154,0.281243,0.285935,0.004905,0.001470,0.007898,0.000962,0.004292,0.017325,0.000897,0.002609,0.009462,0.002101,0.038998,0.002323,0.009077,traffic
0.048795,0.017865,2.981297,0.128935,0.176270,0.479322,0.019536,0.082313,-29.318568,-2.668058,-1.183028,0.824876,0.883600,1.233001,0.399433,0.254421,-0.172441,0.464209,0.709268,0.898607,0.735125,0.004553,0.001684,0.008238,0.002432,0.005781,0.020583,0.001791,0.003652,0.005884,0.003354,0.133096,0.002129,0.036550,0.015689,0.007049,0.140603,0.022924,0.030585,0.173517,0.011671,0.021396,0.405769,0.320168,0.324686,0.306024,0.294868,0.295128,0.294742,0.278972,0.280491,0.272401,0.266309,0.278779,0.279030,0.003513,0.001569,0.005870,0.002429,0.004931,0.013107,0.001964,0.003214,0.004360,0.003178,0.036111,0.002011,0.009282,traffic
0.048795,0.017865,2.981297,0.128935,0.176270,0.479322,0.019536,0.082313,-29.318568,-2.668058,-1.183028,0.824876,0.883600,1.233001,0.399433,0.254421,-0.172441,0.464209,0.709268,0.898607,0.735125,0.004553,0.001684,0.008238,0.002432,0.005781,0.020583,0.001791,0.003652,0.005884,0.003354,0.133096,0.002129,0.036550,0.015689,0.007049,0.140603,0.022924,0.030585,0.173517,0.011671,0.021396,0.405769,0.320168,0.324686,0.306024,0.294868,0.295128,0.294742,0.278972,0.280491,0.272401,0.266309,0.278779,0.279030,0.003513,0.001569,0.005870,0.002429,0.004931,0.013107,0.001964,0.003214,0.004360,0.003178,0.036111,0.002011,0.009282,traffic
0.069934,0.009457,3.052842,0.137320,0.163716,0.762977,0.013060,0.112768,-30.315021,-2.867097,-1.040629,0.551771,1.030170,0.900400,0.400243,0.057808,-0.086361,0.290218,0.686037,0.909806,0.554309,0.006544,0.002979,0.010746,0.002628,0.005668,0.020910,0.002340,0.005889,0.009218,0.004812,0.100979,0.003659,0.027773,0.015975,0.002512,0.121523,0.019950,0.027433,0.177328,0.008106,0.023125,0.354912,0.284609,0.316283,0.292505,0.289233,0.287222,0.293402,0.279150,0.285538,0.279243,0.275033,0.279403,0.274395,0.004559,0.002468,0.006642,0.002329,0.004116,0.012683,0.002186,0.004350,0.005970,0.003596,0.032973,0.002836,0.008270,traffic
0.069934,0.009457,3.052842,0.137320,0.163716,0.762977,0.013060,0.112768,-30.315021,-2.867097,-1.040629,0.551771,1.030170,0.900400,0.400243,0.057808,-0.086361,0.290218,0.686037,0.909806,0.554309,0.006544,0.002979,0.010746,0.002628,0.005668,0.020910,0.002340,0.005889,0.009218,0.004812,0.100979,0.003659,0.027773,0.015975,0.002512,0.121523,0.019950,0.027433,0.177328,0.008106,0.023125,0.354912,0.284609,0.316283,0.292505,0.289233,0.287222,0.293402,0.279150,0.285538,0.279243,0.275033,0.279403,0.274395,0.004559,0.002468,0.006642,0.002329,0.004116,0.012683,0.002186,0.004350,0.005970,0.003596,0.032973,0.002836,0.008270,traffic
0.055429,0.007006,3.004980,0.130040,0.169931,0.460852,0.013548,0.084292,-29.890455,-2.273559,-1.784955,0.464943,1.058987,1.031218,0.504647,0.018960,-0.071437,0.218794,0.778964,0.930183,0.631398,0.010290,0.001827,0.015714,0.001276,0.005782,0.028643,0.000787,0.004000,0.013793,0.003049,0.101286,0.002449,0.029570,0.015164,0.002758,0.136618,0.022624,0.028590,0.155433,0.007890,0.026884,0.365810,0.287311,0.323491,0.301843,0.295953,0.291776,0.296951,0.276325,0.290380,0.280943,0.276756,0.276069,0.283308,0.007494,0.001570,0.010180,0.001086,0.004802,0.015655,0.000730,0.003473,0.009977,0.002692,0.033817,0.002228,0.007709,traffic
0.055429,0.007006,3.004980,0.130040,0.169931,0.460852,0.013548,0.084292,-29.890455,-2.273559,-1.784955,0.464943,1.058987,1.031218,0.504647,0.018960,-0.071437,0.218794,0.778964,0.930183,0.631398,0.010290,0.001827,0.015714,0.001276,0.005782,0.028643,0.000787,0.004000,0.013793,0.003049,0.101286,0.002449,0.029570,0.015164,0.002758,0.136618,0.022624,0.028590,0.155433,0.007890,0.026884,0.365810,0.287311,0.323491,0.301843,0.295953,0.291776,0.296951,0.276325,0.290380,0.280943,0.276756,0.276069,0.283308,0.007494,0.001570,0.010180,0.001086,0.004802,0.015655,0.000730,0.003473,0.009977,0.002692,0.033817,0.002228,0.007709,traffic
0.105141,0.014937,3.014694,0.173111,0.172601,1.139577,0.008659,0.182044,-29.482287,-2.501859,-1.088573,0.603839,1.249453,0.859825,0.473417,0.057666,-0.056641,0.262843,0.785998,0.840161,0.632309,0.005198,0.002335,0.009376,0.002149,0.007206,0.027053,0.001757,0.003881,0.006243,0.002774,0.095663,0.002612,0.027002,0.023812,0.006596,0.154656,0.018812,0.020457,0.231214,0.004377,0.036964,0.464723,0.293720,0.315093,0.310418,0.294805,0.291687,0.296408,0.278031,0.284369,0.275003,0.270343,0.280143,0.281570,0.003409,0.001699,0.005870,0.001615,0.004611,0.014986,0.001357,0.002714,0.003828,0.001919,0.034477,0.001893,0.008387,traffic
0.105141,0.014937,3.014694,0.173111,0.172601,1.139577,0.008659,0.182044,-29.482287,-2.501859,-1.088573,0.603839,1.249453,0.859825,0.473417,0.057666,-0.056641,0.262843,0.785998,0.840161,0.632309,0.005198,0.002335,0.009376,0.002149,0.007206,0.027053,0.001757,0.003881,0.006243,0.002774,0.095663,0.002612,0.027002,0.023812,0.006596,0.154656,0.018812,0.020457,0.231214,0.004377,0.036964,0.464723,0.293720,0.315093,0.310418,0.294805,0.291687,0.296408,0.278031,0.284369,0.275003,0.270343,0.280143,0.281570,0.003409,0.001699,0.005870,0.001615,0.004611,0.014986,0.001357,0.002714,0.003828,0.001919,0.034477,0.001893,0.008387,traffic
0.073164,0.033022,3.098399,0.135953,0.154546,0.671466,0.010008,0.113628,-28.948114,-2.980221,-2.032218,0.736423,1.303401,1.043044,0.187442,0.218384,-0.009135,0.141609,0.936559,0.828354,0.547717,0.010841,0.004133,0.028805,0.003440,0.014615,0.021651,0.001174,0.007261,0.009918,0.002965,0.074609,0.002466,0.022975,0.013798,0.011349,0.123679,0.018838,0.026343,0.159618,0.008035,0.028636,1.136725,0.337140,0.372369,0.299329,0.329780,0.308305,0.286599,0.277022,0.274652,0.276886,0.265458,0.311200,0.271851,0.009105,0.003810,0.016223,0.002822,0.011248,0.011935,0.000908,0.005872,0.007303,0.002556,0.030027,0.001759,0.006345,traffic
0.073164,0.033022,3.098399,0.135953,0.154546,0.671466,0.010008,0.113628,-28.948114,-2.980221,-2.032218,0.736423,1.303401,1.043044,0.187442,0.218384,-0.009135,0.141609,0.936559,0.828354,0.547717,0.010841,0.004133,0.028805,0.003440,0.014615,0.021651,0.001174,0.007261,0.009918,0.002965,0.074609,0.002466,0.022975,0.013798,0.011349,0.123679,0.018838,0.026343,0.159618,0.008035,0.028636,1.136725,0.337140,0.372369,0.299329,0.329780,0.308305,0.286599,0.277022,0.274652,0.276886,0.265458,0.311200,0.271851,0.009105,0.003810,0.016223,0.002822,0.011248,0.011935,0.000908,0.005872,0.007303,0.002556,0.030027,0.001759,0.006345,traffic
0.058176,0.007669,2.897626,0.126373,0.153387,0.677021,0.014748,0.108040,-30.928947,-1.869709,-1.310582,0.224602,1.151956,0.881251,0.498145,0.059701,-0.065745,0.186349,0.699350,0.855606,0.552939,0.004945,0.001823,0.015910,0.001548,0.003594,0.035058,0.001194,0.002353,0.008762,0.001474,0.099912,0.001806,0.029339,0.023530,0.005264,0.194367,0.029496,0.034855,0.355504,0.012209,0.055532,0.915938,0.430195,0.346952,0.323074,0.297442,0.310052,0.283193,0.278579,0.273769,0.263394,0.254389,0.285417,0.283631,0.003913,0.001971,0.010804,0.001628,0.002732,0.019571,0.001217,0.001782,0.007137,0.001205,0.037309,0.001694,0.008717,traffic
0.058176,0.007669,2.897626,0.126373,0.153387,0.677021,0.014748,0.108040,-30.928947,-1.869709,-1.310582,0.224602,1.151956,0.881251,0.498145,0.059701,-0.065745,0.186349,0.699350,0.855606,0.552939,0.004945,0.001823,0.015910,0.001548,0.003594,0.035058,0.001194,0.002353,0.008762,0.001474,0.099912,0.001806,0.029339,0.023530,0.005264,0.194367,0.029496,0.034855,0.355504,0.012209,0.055532,0.915938,0.430195,0.346952,0.323074,0.297442,0.310052,0.283193,0.278579,0.273769,0.263394,0.254389,0.285417,0.283631,0.003913,0.001971,0.010804,0.001628,0.002732,0.019571,0.001217,0.001782,0.007137,0.001205,0.037309,0.001694,0.008717,traffic
0.060825,0.069352,2.873511,0.161468,0.199720,0.558380,0.030342,0.082494,-28.351199,-2.202769,-1.455639,0.435866,1.043645,0.971652,0.444088,0.030978,-0.166139,0.319980,0.778329,0.974098,0.580453,0.002867,0.000660,0.011826,0.000565,0.001948,0.023589,0.000584,0.001866,0.006149,0.001101,0.141109,0.000971,0.039338,0.028159,0.030731,0.180024,0.030328,0.027012,0.266181,0.023730,0.053562,0.776387,0.292544,0.333160,0.310743,0.305699,0.281106,0.295304,0.273709,0.285117,0.265071,0.272661,0.274923,0.266315,0.002677,0.000693,0.009919,0.000567,0.001895,0.017472,0.000685,0.001726,0.006024,0.001102,0.036219,0.000910,0.008686,traffic
0.060825,0.069352,2.873511,0.161468,0.199720,0.558380,0.030342,0.082494,-28.351199,-2.202769,-1.455639,0.435866,1.043645,0.971652,0.444088,0.030978,-0.166139,0.319980,0.778329,0.974098,0.580453,0.002867,0.000660,0.011826,0.000565,0.001948,0.023589,0.000584,0.001866,0.006149,0.001101,0.141109,0.000971,0.039338,0.028159,0.030731,0.180024,0.030328,0.027012,0.266181,0.023730,0.053562,0.776387,0.292544,0.333160,0.310743,0.305699,0.281106,0.295304,0.273709,0.285117,0.265071,0.272661,0.274923,0.266315,0.002677,0.000693,0.009919,0.000567,0.001895,0.017472,0.000685,0.001726,0.006024,0.001102,0.036219,0.000910,0.008686,traffic
